SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
GICHSGFIN,EQ,72.65,74.4,72.55,74,74.4,73.25,5249,386821.75,07-JAN-2012,93,INE289B01019,
GILLANDERS,EQ,63.85,63.9,62,62,62,62,682,43175.95,07-JAN-2012,5,INE047B01011,
GILLETTE,EQ,1946.8,1946.8,1891.25,1911.05,1937.9,1906,5,9590.95,07-JAN-2012,5,INE322A01010,
GINNIFILA,EQ,6.05,6.5,6,6.5,6.5,6.5,1138,7242,07-JAN-2012,15,INE424C01010,
GIPCL,EQ,65.9,66.35,64.6,65.8,66,64.75,2169,142589.25,07-JAN-2012,57,INE162A01010,
GISOLUTION,EQ,8.6,8.6,8.6,8.6,8.6,7.9,25,215,07-JAN-2012,2,INE065J01016,
GITANJALI,EQ,305,312.4,302.5,310.45,311,303.75,872959,270066786.4,07-JAN-2012,3502,INE346H01014,
GKWLIMITED,EQ,409,410,409,410,410,412.9,12,4914,07-JAN-2012,7,INE528A01020,
GLAXO,EQ,1969,1989,1932,1957.55,1958,1951.25,118,230799.5,07-JAN-2012,35,INE159A01016,
GLENMARK,EQ,288.2,293.6,288.2,291.25,291.95,291.35,16021,4672206.2,07-JAN-2012,422,INE935A01035,
GLOBALVECT,EQ,16,16.5,16,16.05,16,16.55,505,8081.7,07-JAN-2012,16,INE792H01019,
GLOBOFFS,EQ,71.55,71.55,71,71,71,69.15,202,14397,07-JAN-2012,4,INE446C01013,
GLOBUSSPR,EQ,94.65,95.65,93,93.95,93.25,95,950,89618.05,07-JAN-2012,58,INE615I01010,
GLODYNE,EQ,228,229.85,227,228.1,228.7,230.2,24395,5579835.8,07-JAN-2012,316,INE932G01021,
GLORY,EQ,2.6,2.75,2.5,2.75,2.75,2.65,5161,13837.45,07-JAN-2012,11,INE408H01012,
GMBREW,EQ,64.9,64.9,64,64.05,64,62.9,128,8208.05,07-JAN-2012,13,INE075D01018,
GMDCLTD,EQ,167.15,170,167.15,168.5,168.2,167.45,30301,5107989.05,07-JAN-2012,467,INE131A01031,
GMRINFRA,EQ,22.5,22.8,22.5,22.75,22.8,22.55,189931,4308481.45,07-JAN-2012,640,INE776C01039,
GNFC,EQ,78.05,85.55,78,84.2,85.55,78.55,97799,8169122.4,07-JAN-2012,1448,INE113A01013,
GOACARBON,EQ,70,71.2,69,70.45,70.1,70.6,1143,80518.15,07-JAN-2012,22,INE426D01013,
GODFRYPHLP,EQ,2475,2559.9,2475,2506,2506,2478.8,4,10085.9,07-JAN-2012,4,INE260B01010,
GODREJCP,EQ,382.5,385,382.5,384.6,385,382.3,367,141107.2,07-JAN-2012,37,INE102D01028,
GODREJIND,EQ,178.55,178.75,176.5,177,176.5,178,13238,2346456.3,07-JAN-2012,523,INE233A01035,
GODREJPROP,EQ,634,634,623.4,625.95,628.95,620.95,453,284442,07-JAN-2012,57,INE484J01019,
GOENKA,EQ,33.2,33.7,33.2,33.7,33.7,33.85,264,8891.8,07-JAN-2012,7,INE516K01016,
GOKUL,EQ,79,79.65,76,76.75,76.55,79.5,564,43349.8,07-JAN-2012,59,INE020J01029,
GOLDBEES,EQ,2670,2674.9,2661.25,2669.2,2669.95,2674.2,7243,19333533.45,07-JAN-2012,2174,INF732E01102,
GOLDENTOBC,EQ,29.95,31.8,29.65,31.6,30.05,29.9,10264,317760.6,07-JAN-2012,71,INE973A01010,
GOLDIAM,EQ,28,28,24.2,25.2,25.2,25.45,5213,145281.2,07-JAN-2012,5,INE025B01017,
GOLDINFRA,EQ,9.6,9.6,9.6,9.6,9.6,9.8,1,9.6,07-JAN-2012,1,INE260D01016,
GOLDSHARE,EQ,2659.9,2665,2648,2654.1,2656.8,2661.75,1325,3518808.6,07-JAN-2012,136,INF789F01059,
GOLDTECH,EQ,6.8,7.1,6.1,7.1,7.1,6.8,4079,27837,07-JAN-2012,23,INE805A01014,
GPIL,EQ,85.9,85.95,84.1,84.75,85,83.4,5485,465994.85,07-JAN-2012,158,INE177H01013,
GPPL,EQ,56.1,57.7,54.25,57.45,57.45,56.25,11648,665765.25,07-JAN-2012,68,INE517F01014,
GRANULES,EQ,60.05,60.15,60.05,60.1,60.05,60.85,240,14413.5,07-JAN-2012,10,INE101D01012,
GRAPHITE,EQ,78.6,79.9,77.15,78.25,77.7,77.55,13367,1049961.75,07-JAN-2012,166,INE371A01025,
GRASIM,EQ,2419,2432.7,2403.1,2427.8,2422,2418.5,6271,15201279.75,07-JAN-2012,433,INE047A01013,
GRAVITA,EQ,404,404.95,399.1,401.95,403,403.3,13178,5306753.65,07-JAN-2012,436,INE024L01019,
GREAVESCOT,EQ,78.55,78.55,76.35,76.75,76.35,76.85,582,44736.25,07-JAN-2012,16,INE224A01026,
GREENPOWER,EQ,9.9,10.4,9.9,10.2,10.05,9.9,129701,1318381.45,07-JAN-2012,435,INE999K01014,
GRINDWELL,EQ,225,225,220.1,221.1,220.15,218.65,42,9403.9,07-JAN-2012,8,INE536A01023,
GRUH,EQ,551,554.8,543,544.25,543,543.5,76,41419.3,07-JAN-2012,12,INE580B01011,
GSFC,EQ,345,355,339,351.85,354.5,339.85,54403,19111073.95,07-JAN-2012,1316,INE026A01017,
GSKCONS,EQ,2510,2519,2480.1,2504.9,2510,2499.55,143,357520.7,07-JAN-2012,30,INE264A01014,
GSLNOVA,EQ,2.45,2.45,2.35,2.35,2.35,2.25,2820,6763,07-JAN-2012,11,INE787A01022,
GSPL,EQ,74.9,74.9,73.9,74.25,74.1,73.75,40986,3042712.5,07-JAN-2012,550,INE246F01010,
GSS,EQ,36.95,38,36.95,37.45,36.95,38.85,32261,1201540.95,07-JAN-2012,486,INE871H01011,
GTL,EQ,29.8,36.05,28.65,35.7,35.8,35.8,104881,3742152.15,07-JAN-2012,1295,INE043A01012,
GTLINFRA,EQ,9,9.25,9,9.15,9.2,9.05,28801,263533.75,07-JAN-2012,77,INE221H01019,
GTOFFSHORE,EQ,75.85,76.95,75.2,76.4,76.6,75.75,8372,638994.1,07-JAN-2012,136,INE892H01017,
GUJALKALI,EQ,133,135.6,131.25,134.6,135.6,133.05,6457,866083.5,07-JAN-2012,131,INE186A01019,
GUJFLUORO,EQ,389.9,391.8,387,390.95,391,389,6250,2435763,07-JAN-2012,914,INE538A01037,
GUJNRECOKE,EQ,17.5,18.4,17.5,18.2,18.25,17.85,191320,3462592.85,07-JAN-2012,774,INE110D01013,
GUJNREDVR,EQ,12,12.75,11.6,12.35,12.4,12.15,5062,62645,07-JAN-2012,29,IN9110D01011,
GUJRATGAS,EQ,382,386,378.9,383,384.65,378.8,24012,9189420.25,07-JAN-2012,689,INE374A01029,
GUJSIDHCEM,EQ,7.15,7.15,6.95,7,7.05,7,61106,428174.65,07-JAN-2012,125,INE542A01013,
GULFOILCOR,EQ,56.4,57.6,56.35,57.15,57.35,57,2026,115536.3,07-JAN-2012,28,INE077F01027,
GVKPIL,EQ,12.1,12.7,12.1,12.55,12.55,12.55,2183230,27474019.4,07-JAN-2012,2474,INE251H01024,
HANUNG,EQ,110.7,110.7,107.45,108.4,108.2,109.4,64575,7011360.2,07-JAN-2012,1143,INE648H01013,
HARRMALAYA,EQ,71.8,72.8,71.1,71.9,72.8,72.2,2908,208310,07-JAN-2012,65,INE544A01019,
HATHWAY,EQ,112,114.9,112,113.45,113.35,111.9,16732,1900988.8,07-JAN-2012,285,INE982F01028,
HAVELLS,EQ,415.7,415.7,410.05,411.75,412,412.1,6459,2664618.15,07-JAN-2012,216,INE176B01026,
HBLPOWER,EQ,16.95,16.95,16.2,16.45,16.85,16.45,2584,42849.45,07-JAN-2012,29,INE292B01021,
HBSTOCK,EQ,9.5,10.25,9.5,10.25,10.25,10.25,400,3950,07-JAN-2012,3,INE550B01014,
HCC,EQ,17.6,17.65,17.05,17.5,17.5,17.5,382942,6661784.6,07-JAN-2012,1804,INE549A01026,
HCIL,EQ,47.5,47.95,46.8,47,46.8,47.3,412,19515.8,07-JAN-2012,13,INE019C01026,
HCL-INSYS,EQ,41.8,42.9,40.95,42.7,42.6,41.5,20120,855162.1,07-JAN-2012,343,INE236A01020,
HCLTECH,EQ,419.9,419.9,414.25,415.05,415,417.55,42128,17528065.6,07-JAN-2012,916,INE860A01027,
HDFC,EQ,670.4,673,667,668.55,667.8,670.4,49185,32894496.85,07-JAN-2012,1338,INE001A01036,
HDFC,W1,82.4,82.8,81.95,82.35,82.6,83.35,62900,5174727.5,07-JAN-2012,33,INE001A13023,
HDFCBANK,EQ,453,453.3,450,450.95,450.2,453.3,141272,63758736,07-JAN-2012,2644,INE040A01026,
HDFCMFGETF,EQ,2725,2734,2701.25,2723.8,2727.85,2729.4,1821,4970873.5,07-JAN-2012,1102,INF179K01CN1,
HDIL,EQ,56,57.25,56,56.75,56.6,56.7,601879,34189243.1,07-JAN-2012,4471,INE191I01012,
HEG,EQ,168,168.45,165.6,166.25,166,166.05,845,140988.1,07-JAN-2012,54,INE545A01016,
HEIDELBERG,EQ,27,27.5,26.9,27.15,27.5,27.2,10479,285971.4,07-JAN-2012,49,INE578A01017,
HELIOSMATH,EQ,19.75,19.85,19.5,19.75,19.85,19.4,1805,35536.25,07-JAN-2012,34,INE674B01012,
HERCULES,EQ,221.15,221.15,218,219.1,219.8,219.35,1309,287131.85,07-JAN-2012,96,INE688E01024,
HERITGFOOD,EQ,153,153,145.2,147.75,150,151.4,5,746.2,07-JAN-2012,5,INE978A01019,
HEROMOTOCO,EQ,1744.95,1746.7,1721.75,1729.8,1727.6,1735,88411,153294524.4,07-JAN-2012,4924,INE158A01026,
HEXAWARE,EQ,80.95,80.95,79.45,79.65,79.5,79.95,28660,2286758.15,07-JAN-2012,398,INE093A01033,
HFCL,EQ,11.1,11.15,11.05,11.1,11.15,11.05,59675,662342.55,07-JAN-2012,126,INE548A01028,
HGS,EQ,290,290,283.05,286.75,286,290.9,972,279481.95,07-JAN-2012,41,INE170I01016,
HIKAL,EQ,245,245,240.4,244.95,245,247.8,32,7834.4,07-JAN-2012,6,INE475B01014,
HIMATSEIDE,EQ,27.8,28.8,27.8,28.6,28.8,27.6,923,26262.4,07-JAN-2012,14,INE049A01027,
HINDALCO,EQ,118.25,118.8,117.65,117.9,117.8,118.7,513357,60593096.9,07-JAN-2012,3553,INE038A01020,
HINDCOPPER,EQ,268.5,297.6,266,291.55,297.6,270.55,1572220,450596354.95,07-JAN-2012,27003,INE531E01026,
HINDDORROL,EQ,25.1,27.7,25.1,26.1,26.05,25.2,136677,3656116.6,07-JAN-2012,797,INE551A01022,
HINDMOTORS,EQ,8.95,9.7,8.65,9.15,9.15,8.7,206638,1957315.7,07-JAN-2012,648,INE253A01025,
HINDNATGLS,EQ,148,153.75,146.15,152.6,153.75,151.4,249,37891.95,07-JAN-2012,17,INE952A01022,
HINDOILEXP,EQ,96,97.8,95,97.3,97.65,96,103927,10097959.3,07-JAN-2012,1398,INE345A01011,
HINDPETRO,EQ,242,243,238.05,242,242.25,241.55,33078,8000129,07-JAN-2012,759,INE094A01015,
HINDUJAFO,EQ,66,66.9,59,63.95,64.2,59.6,262,15749.15,07-JAN-2012,13,INE291F01016,
HINDUJAVEN,EQ,300,300,297.05,297.2,298.9,296.3,85,25379.1,07-JAN-2012,12,INE353A01023,
HINDUNILVR,EQ,396.85,398,395,395.65,395.75,396.8,83038,32895414.9,07-JAN-2012,1208,INE030A01027,
HINDZINC,EQ,123,124,122.3,123.15,123.7,123.65,13007,1602335.95,07-JAN-2012,284,INE267A01025,
HIRAFERRO,EQ,35,35,35,35,35,30.8,1,35,07-JAN-2012,1,INE573I01011,
HITACHIHOM,EQ,99.9,101.5,97.35,98.4,97.35,97.9,19228,1915253.05,07-JAN-2012,357,INE782A01015,
HITECHPLAS,EQ,61.25,61.25,61.25,61.25,61.25,57.55,1,61.25,07-JAN-2012,1,INE120D01012,
HMT,EQ,37.5,43.45,37.25,41.7,42.95,37.15,1103335,45191287.3,07-JAN-2012,6740,INE262A01018,
HMVL,EQ,116.5,116.5,116.05,116.45,116.45,116.4,110,12792.5,07-JAN-2012,5,INE871K01015,
HOCL,EQ,17,20,17,19.3,20,17.1,372942,7079749.55,07-JAN-2012,1667,INE048A01011,
HONAUT,EQ,1733.8,1749,1700,1743.4,1749,1699.95,21,36428.35,07-JAN-2012,13,INE671A01010,
HONDAPOWER,EQ,290.35,302,290.3,300.65,302,293.85,20,5857.85,07-JAN-2012,8,INE634A01018,
HOPFL,EQ,50,50.25,49,49.45,50,49.1,845,42165.25,07-JAN-2012,10,INE940H01014,
HORIZONINF,EQ,229.95,246.9,229.95,240.5,241,223.25,490,117613.15,07-JAN-2012,30,INE429F01012,
HOTELEELA,EQ,32.4,32.65,31.5,31.85,31.65,32.05,26356,838758.6,07-JAN-2012,222,INE102A01024,
HOTELRUGBY,EQ,4.3,4.3,4.3,4.3,4.3,4.5,640,2752,07-JAN-2012,8,INE275F01019,
HOVS,EQ,49,50,45.6,49.45,49.5,45.7,43058,2094743.65,07-JAN-2012,509,INE596H01014,
HSIL,EQ,122.1,124,121.8,123.25,123.9,121.9,9598,1180359.95,07-JAN-2012,48,INE415A01038,
HTMEDIA,EQ,120.7,121,118.6,118.7,118.65,118.9,276,33030.35,07-JAN-2012,13,INE501G01024,
HUBTOWN,EQ,185,185.85,182.3,182.3,182.3,184.35,22,4068.15,07-JAN-2012,8,INE703H01016,
HYDRBADIND,EQ,285,285,276.25,280.9,280,280.65,943,264473.25,07-JAN-2012,60,INE557A01011,
IBPOW,EQ,9.6,9.75,9.2,9.45,9.5,9.45,32937,310897.3,07-JAN-2012,128,INE399K01017,
IBREALEST,EQ,48.15,48.5,47.9,48.15,48.2,47.7,156267,7534855.75,07-JAN-2012,1292,INE069I01010,
IBSEC,EQ,7.65,7.65,7.5,7.55,7.55,7.5,24297,183774.4,07-JAN-2012,96,INE274G01010,
IBWSL,EQ,5.05,5.15,4.8,5,5.1,4.9,48835,242512.9,07-JAN-2012,82,INE126M01010,
ICICIBANK,EQ,748.5,748.5,742.85,745.2,744.85,751.7,260405,194194672.3,07-JAN-2012,6318,INE090A01013,
ICRA,EQ,800,844.95,800,834.3,844.95,800.45,880,721811.85,07-JAN-2012,95,INE725G01011,
ICSA,EQ,25.8,25.8,25.8,25.8,25.8,24.6,11037,284754.6,07-JAN-2012,45,INE306B01029,
IDBI,EQ,83.8,83.8,82.45,83.5,83.6,83.4,98411,8213388.55,07-JAN-2012,2145,INE008A01015,
IDBIGOLD,EQ,2757.9,2761,2757.9,2760.5,2760,2789.95,25,68952.7,07-JAN-2012,4,INF397L01554,
IDEA,EQ,81.8,82.2,81.4,81.65,81.8,82.1,143019,11686326.75,07-JAN-2012,884,INE669E01016,
IDFC,EQ,98.15,98.4,97.3,97.9,98,97.7,495641,48507096.35,07-JAN-2012,3473,INE043D01016,
IFBAGRO,EQ,138.1,138.1,138.05,138.05,138.05,140.25,100,13805.15,07-JAN-2012,3,INE076C01018,
IFBIND,EQ,62.05,63,62.05,62.5,62.5,62.7,1474,92256.25,07-JAN-2012,29,INE559A01017,
IFCI,EQ,23.05,23.15,22.9,23.05,23.1,22.95,1751833,40372732.55,07-JAN-2012,3694,INE039A01010,
IFGLREFRAC,EQ,35,36.75,35,36.4,36.4,35.85,741,27143.85,07-JAN-2012,14,INE023B01012,
IGL,EQ,385,385,382.5,383.35,382.5,385.8,1661,637196.1,07-JAN-2012,121,INE203G01019,
IIFLNIFTY,EQ,474.65,474.9,473.5,473.74,473.5,474.36,2245,1064956.26,07-JAN-2012,103,INF579M01019,
IL&FSENGG,EQ,50.9,51,49.7,49.95,50,49.95,2199,110453.6,07-JAN-2012,37,INE369I01014,
IL&FSTRANS,EQ,157,157.35,155.2,156.65,157.35,157.8,1909,297373.85,07-JAN-2012,67,INE975G01012,
IMFA,EQ,250,255.95,250,251.3,250,245.75,25,6299.25,07-JAN-2012,4,INE919H01018,
IMPAL,EQ,630,630.5,630,630.5,630.5,630.3,50,31515,07-JAN-2012,2,INE547E01014,
IMPEXFERRO,EQ,6.5,6.8,6.5,6.65,6.8,6.2,2820,18596,07-JAN-2012,10,INE691G01015,
INDBANK,EQ,7.2,7.6,7.2,7.55,7.45,6.65,10728,79650.4,07-JAN-2012,79,INE841B01017,
INDHOTEL,EQ,60.45,60.8,59.65,60.35,60.5,60.45,24593,1481059.75,07-JAN-2012,276,INE053A01029,
INDIABULLS,EQ,148.5,151.5,148.5,149.8,149.6,150.6,39772,5988648.5,07-JAN-2012,842,INE894F01025,
INDIACEM,EQ,69.65,69.65,68.5,69,69.5,69.1,21551,1484815.7,07-JAN-2012,844,INE383A01012,
INDIAGLYCO,EQ,118,123.4,117.1,122,123.3,117.75,23681,2848666.5,07-JAN-2012,420,INE560A01015,
INDIAINFO,EQ,44.7,45.25,44.5,44.75,44.8,44.65,11784,527014.4,07-JAN-2012,169,INE530B01024,
INDIANB,EQ,187,189.2,185.2,188.15,187.2,185,227464,42691548.65,07-JAN-2012,2176,INE562A01011,
INDIANCARD,EQ,84.1,84.1,84.1,84.1,84.1,87.55,1,84.1,07-JAN-2012,1,INE061A01014,
INDIANHUME,EQ,92.15,97.95,92.05,93,93,91.7,77,7095.3,07-JAN-2012,5,INE323C01030,
INDLMETER,EQ,46.15,53.75,46.15,53.65,53.55,48,12,636.2,07-JAN-2012,3,INE065B01013,
INDNIPPON,EQ,155,156,155,155,155.95,150.2,235,36428.95,07-JAN-2012,43,INE092B01017,
INDOCO,EQ,444,444,387.2,399,399,397.45,254,101228.95,07-JAN-2012,89,INE873D01016,
INDORAMA,EQ,25.55,26.1,25.5,26.1,26.1,26.1,219,5649.5,07-JAN-2012,4,INE156A01020,
INDOSOLAR,EQ,5.25,5.25,5,5.1,5.15,5.05,17906,91284.85,07-JAN-2012,54,INE866K01015,
INDOTECH,EQ,88.95,92,88.65,89.5,91.9,86.2,1724,154025.1,07-JAN-2012,51,INE332H01014,
INDOTHAI,EQ,11,11.15,10.4,10.85,10.8,10.5,26171,283308.9,07-JAN-2012,45,INE337M01013,
INDOWIND,EQ,5.5,5.55,5.35,5.5,5.5,5.4,33634,184564,07-JAN-2012,99,INE227G01018,
INDRAMEDCO,EQ,37.95,38.2,37.95,38,38,38,2575,98007.5,07-JAN-2012,17,INE681B01017,
INDSWFTLAB,EQ,98.6,99.9,98.5,98.65,98.5,99.3,3042,300502.75,07-JAN-2012,57,INE915B01019,
INDSWFTLTD,EQ,25.4,25.7,25.4,25.6,25.6,25.1,400,10210,07-JAN-2012,5,INE788B01028,
INDUSFILA,EQ,12.45,13,12.45,13,13,12.3,503,6537.45,07-JAN-2012,5,INE025I01012,
INDUSINDBK,EQ,242.45,244.8,241.25,243.7,244.05,240.9,22282,5417797.85,07-JAN-2012,420,INE095A01012,
INEABS,EQ,589.5,592.95,589.5,591.3,589.65,591.65,80,47232,07-JAN-2012,4,INE189B01011,
INFINITE,EQ,62.8,65.75,62.05,64.95,64.9,61.5,4033,258243.35,07-JAN-2012,111,INE486J01014,
INFODRIVE,EQ,5.65,5.65,5.65,5.65,5.65,5.6,1,5.65,07-JAN-2012,1,INE804D01011,
INFOMEDIA,EQ,11,11,10.5,10.75,10.5,10.85,252,2771.5,07-JAN-2012,4,INE669A01022,
INFOTECENT,EQ,115.2,115.2,112.7,114.3,113,113.35,126,14325.45,07-JAN-2012,7,INE136B01020,
INFY,EQ,2838.9,2851.5,2828.05,2835.2,2834.95,2832.15,95521,271186672.55,07-JAN-2012,3720,INE009A01021,
INGERRAND,EQ,380.5,389.95,380.05,387.1,382.5,382.35,353,135803.2,07-JAN-2012,33,INE177A01018,
INGVYSYABK,EQ,283.8,283.95,280.25,281.5,280.6,281.2,619,174705.6,07-JAN-2012,47,INE166A01011,
INNOIND,EQ,89,91,89,90.55,90.4,86,10,897.85,07-JAN-2012,7,INE549I01011,
INOXLEISUR,EQ,42.45,42.45,41.2,41.4,41.5,41.7,6193,257592.85,07-JAN-2012,137,INE312H01016,
INSECTICID,EQ,399.4,399.4,396,396.4,398,397.1,26819,10631905.65,07-JAN-2012,39,INE070I01018,
INVENTURE,EQ,141,150.95,141,149,149,149.25,61,9086.9,07-JAN-2012,10,INE878H01016,
IOB,EQ,77.25,77.5,76.2,77.3,77.35,76.85,25941,2004943.55,07-JAN-2012,415,INE565A01014,
IOC,EQ,256,257,255,256.2,255.45,255.75,7461,1908539.85,07-JAN-2012,308,INE242A01010,
IOLCP,EQ,21,21.8,21,21.4,21.8,21.9,111,2375,07-JAN-2012,4,INE485C01011,
IOLN,EQ,8.9,8.9,7.8,8.1,8.15,8.1,16312,134353.85,07-JAN-2012,63,INE517C01011,
IPCALAB,EQ,287,290,283,284.15,283,286.25,886,252735.7,07-JAN-2012,120,INE571A01020,
IPGETF,EQ,2750,2775,2670,2767.6,2720,2750.55,67,183558.4,07-JAN-2012,17,INF109K01FV4,
IPRINGLTD,EQ,54.3,57.25,53.4,53.4,53.4,49.35,145,8054.25,07-JAN-2012,4,INE558A01019,
IRB,EQ,126.65,126.65,123.8,125.15,125.25,124.5,108251,13569728.35,07-JAN-2012,1459,INE821I01014,
ISFT,EQ,51.9,51.9,51.9,51.9,51.9,51.05,1,51.9,07-JAN-2012,1,INE566K01011,
ISMTLTD,EQ,24,25.75,23.95,25.55,25.65,24.35,5746,144602.05,07-JAN-2012,113,INE732F01019,
ITC,EQ,202.5,202.5,201.45,201.65,201.45,202.1,165015,33301928.85,07-JAN-2012,1969,INE154A01025,
ITI,EQ,20.4,23.5,20.2,22.65,23.2,20.4,779762,17374869.7,07-JAN-2012,4102,INE248A01017,
IVC,EQ,26.55,27.25,26.55,27.25,27.25,27.15,435,11783.75,07-JAN-2012,6,INE050B01023,
IVP,EQ,45,45,45,45,45,40,1,45,07-JAN-2012,1,INE043C01018,
IVRCLAH,EQ,25,25,23.55,23.95,23.8,23.7,1787,42615.85,07-JAN-2012,24,INE414I01018,
IVRCLINFRA,EQ,31,31.4,30.8,31.25,31.2,30.9,262482,8176567.7,07-JAN-2012,1230,INE875A01025,
J&KBANK,EQ,680,683,676,678.5,680.1,677.65,347,235854.1,07-JAN-2012,35,INE168A01017,
JAGRAN,EQ,92.1,95,92.1,94.8,95,92.95,1002,94219.7,07-JAN-2012,46,INE199G01027,
JAGSNPHARM,EQ,11.05,11.05,11.05,11.05,11.05,11.25,25,276.25,07-JAN-2012,2,INE048B01027,
JAIBALAJI,EQ,33.35,33.75,32.55,33.35,33.5,32.3,7672,256087.05,07-JAN-2012,74,INE091G01018,
JAICORPLTD,EQ,55,56.6,55,56.1,55.7,55.4,81949,4586711.25,07-JAN-2012,996,INE070D01027,
JAMNAAUTO,EQ,87,92,87,92,92,86.5,51,4587,07-JAN-2012,2,INE039C01016,
JAYAGROGN,EQ,83,84.7,82.5,82.9,82.5,83.4,3268,270897.35,07-JAN-2012,75,INE785A01026,
JAYBARMARU,EQ,43.95,44,43.95,44,44,41.3,50,2198.75,07-JAN-2012,2,INE571B01028,
JAYNECOIND,EQ,13.35,14.2,13.35,14,14.2,13.55,10799,150657.85,07-JAN-2012,92,INE854B01010,
JAYSREETEA,EQ,90.3,94.75,90.3,93.55,93.1,90.45,11836,1103161.4,07-JAN-2012,151,INE364A01020,
JBCHEPHARM,EQ,64.9,64.9,63.9,64.45,64.8,64.4,6024,387034.25,07-JAN-2012,98,INE572A01028,
JBFIND,EQ,91.75,93.9,91.7,93.2,93.15,91.8,2743,254868.15,07-JAN-2012,91,INE187A01017,
JBMA,EQ,52.3,52.3,52.3,52.3,52.3,55.5,35,1830.5,07-JAN-2012,1,INE927D01010,
JCTEL,EQ,0.85,0.85,0.85,0.85,0.85,0.8,7574,6437.9,07-JAN-2012,11,INE264B01020,
JDORGOCHEM,EQ,4.9,4.9,4.9,4.9,4.9,4.7,5,24.5,07-JAN-2012,2,INE263B01022,
JENSONICOL,EQ,3.1,3.1,3.1,3.1,3.1,3,50,155,07-JAN-2012,1,INE819B01021,
JETAIRWAYS,EQ,178.1,183,178.1,182.25,182.65,176.1,573042,103948348.6,07-JAN-2012,8427,INE802G01018,
JEYPORE,BE,73,74.4,73,74.4,74.4,71.25,36,2671.4,07-JAN-2012,3,INE180E01014,
JHS,EQ,36.6,37,35.25,35.4,35.35,35.25,2508,90517.35,07-JAN-2012,40,INE544H01014,
JIKIND,EQ,4.4,4.4,4.05,4.4,4.4,4.05,538,2365.2,07-JAN-2012,14,INE026B01049,
JINDALPHOT,EQ,129,130.9,128.15,128.95,129,128.8,5093,660912.35,07-JAN-2012,120,INE796G01012,
JINDALPOLY,EQ,175,175.5,173,174.55,175,174.85,12717,2217340.4,07-JAN-2012,313,INE197D01010,
JINDALSAW,EQ,130,131.85,129.5,131.05,131.85,130.65,2095,274135.05,07-JAN-2012,67,INE324A01024,
JINDALSTEL,EQ,466.15,468.95,458.6,466.8,465.55,466.25,88691,41362269.5,07-JAN-2012,2045,INE749A01030,
JINDALSWHL,EQ,416.95,428.45,412.55,419.15,421,413.75,36755,15517483.7,07-JAN-2012,1373,INE824G01012,
JINDCOT,EQ,57.5,62.6,56.5,61.55,62.25,57.1,60151,3660158.7,07-JAN-2012,769,INE904J01016,
JINDRILL,EQ,293,295.95,293,295.95,295.95,291.55,2,588.95,07-JAN-2012,2,INE742C01031,
JINDWORLD,EQ,75.5,77.5,70.35,74.5,70.6,75.85,511,38074.35,07-JAN-2012,128,INE247D01013,
JISLDVREQS,EQ,35.1,36.35,35.1,36.1,36.05,35.3,11076,399174.55,07-JAN-2012,73,IN9175A01010,
JISLJALEQS,EQ,88.9,91.5,87.6,90.5,90.5,87.9,230539,20739974,07-JAN-2012,2723,INE175A01038,
JKCEMENT,EQ,101,104,101,101.05,102.3,101.5,466,47171.5,07-JAN-2012,13,INE823G01014,
JKIL,EQ,172,172,168,168,168,168.95,26,4388,07-JAN-2012,8,INE576I01014,
JKLAKSHMI,EQ,41,41.4,40.5,40.9,40.95,40.6,17327,710575.4,07-JAN-2012,149,INE786A01032,
JKPAPER,EQ,34.5,34.5,33.9,34,34,34.25,9153,311308.2,07-JAN-2012,73,INE789E01012,
JKTYRE,EQ,62.05,62.25,60.5,62.05,62.2,61.45,4189,259025.55,07-JAN-2012,108,INE573A01034,
JMCPROJECT,EQ,88.05,93.2,86.3,92.3,93,89.15,400,36415.8,07-JAN-2012,92,INE890A01016,
JMFINANCIL,EQ,12.4,12.7,12.15,12.55,12.65,12.15,178958,2229128.3,07-JAN-2012,495,INE780C01023,
JOCIL,EQ,92,103.8,91.65,92.95,91.65,96.5,988,92134.05,07-JAN-2012,27,INE839G01010,
JPASSOCIAT,EQ,52,52.35,51.1,51.85,51.9,53.2,6106156,316827657.85,07-JAN-2012,22976,INE455F01025,
JPINFRATEC,EQ,38,38.9,37.65,38.7,38.7,38.5,66636,2563758.65,07-JAN-2012,636,INE099J01015,
JPPOWER,EQ,33.35,34.2,33.35,33.9,33.8,33.5,69272,2344098.2,07-JAN-2012,713,INE351F01018,
JSL,EQ,72.3,73.25,72.2,72.95,73.25,72.85,924,67243.45,07-JAN-2012,43,INE220G01021,
JSWENERGY,EQ,39.1,39.7,38.75,39.5,39.4,38.9,281617,11103545.9,07-JAN-2012,1019,INE121E01018,
JSWISPAT,EQ,9.5,9.75,9.5,9.7,9.75,9.55,183809,1771559.8,07-JAN-2012,347,INE136A01022,
JSWISPAT,P1,3.35,3.7,3.35,3.65,3.65,3.5,71,238.5,07-JAN-2012,3,INE136A04034,
JSWSTEEL,EQ,566,572.8,562,569.55,568.5,564.6,305477,174069510.75,07-JAN-2012,7043,INE019A01020,
JUBILANT,EQ,175.95,175.95,170.25,173.4,173.3,173,1852,321997.6,07-JAN-2012,111,INE700A01033,
